---------------------------------------------------------------------------------------------
-                                                                                           -
-  This is the Tag Index Allocation List, please avoid modding used tags.                   -
-                                                                                           -
-  Used tags are listed under a mod name (ie, [FlatGrass]) or under the name "Reserved:".   -
-                                                                                           -
-  If "Reserved:" that means that those tags are reserved for the mod that they are under.  -
-                                                                                           -
-  Any tags under "Open Tags:" are free for use, mod authors should include a copy of this  -
-  file that includes updated tags that they plan to use, this keeps mods compatible.       -
-                                                                                           -
-  The Offset can be used for Allocation Fixups, however please note that the Offsets are   -
-  only accurate when you build your mod on clean un-modded 0.5.0.2 tags.                   -
-                                                                                           -
---------------------------------------------------------------------------------------------


Open Tags:

cfgt 00005895 [Offset = 0x7C9BBCC, Size = 0x68]
cfgt 00005896 [Offset = 0x7C9BD50, Size = 0x68]
cfgt 00005897 [Offset = 0x7C9BED4, Size = 0x68]
cfgt 00005898 [Offset = 0x7C9C058, Size = 0x68]
cfgt 00005899 [Offset = 0x7C9C1DC, Size = 0x68]
cfgt 0000589A [Offset = 0x7C9C360, Size = 0x68]
cfgt 0000589B [Offset = 0x7C9C4E4, Size = 0x68]
cfgt 0000589C [Offset = 0x7C9C668, Size = 0x68]
cfgt 0000589D [Offset = 0x7C9C7EC, Size = 0x68]
cfgt 0000589E [Offset = 0x7C9C970, Size = 0x68]
cfgt 0000589F [Offset = 0x7C9CAF4, Size = 0x68]
cfgt 000058A0 [Offset = 0x7C9CC78, Size = 0x68]
cfgt 000058A1 [Offset = 0x7C9CDFC, Size = 0x68]
cfgt 000058A2 [Offset = 0x7C9CF80, Size = 0x68]
cfgt 000058A3 [Offset = 0x7C9D104, Size = 0x68]
cfgt 000058A4 [Offset = 0x7C9D288, Size = 0x68]
cfgt 000058A5 [Offset = 0x7C9D40C, Size = 0x68]
cfgt 000058A6 [Offset = 0x7C9D590, Size = 0x68]
cfgt 000058A7 [Offset = 0x7C9D714, Size = 0x68]
cfgt 000058A8 [Offset = 0x7C9D898, Size = 0x68]
cfgt 000058A9 [Offset = 0x7C9DA1C, Size = 0x68]
